ID,TablaOrigen,ColumnaOrigen,TablaDestino,ColumnaDestino,Tipo
324,ARC_DiscTypeDetails,DET_CreatedUser_DR,SS_User,,FK
325,ARC_DiscTypeDetails,DET_CreatedUser_DR,SS_User,,FK
326,ARC_DiscTypeDetails,DET_CreatedUser_DR,SS_User,,FK
327,ARC_DiscTypeDetails,DET_CreatedUser_DR,SS_User,,FK
328,ARC_DiscTypeDetails,DET_InsCover_DR,ARC_InsurCoverStatus,,FK
329,ARC_DiscTypeDetails,DET_ParRef,ARC_DiscType,,ParRef
330,ARC_DiscTypeDetails,DET_ParRef,ARC_Package,,ParRef
331,ARC_DiscTypeDetails,DET_ParRef,ARC_PaymentAgreement,,ParRef
332,ARC_DiscTypeDetails,DET_ParRef,ARC_Tariff,,ParRef
333,ARC_DiscTypeDetails,DET_ParRef,CT_Disposit,,ParRef
334,ARC_DiscTypeDetails,DET_ParRef,CT_Shift,,ParRef
335,ARC_DiscTypeDetails,DET_ParRef,PAC_AdmReason,,ParRef
336,ARC_DiscTypeDetails,DET_ParRef,PAC_AdmSource,,ParRef
337,ARC_DiscTypeDetails,DET_ParRef,PAC_AgedCareAssessServ,,ParRef
338,ARC_DiscTypeDetails,DET_ParRef,PAC_CareType,,ParRef
339,ARC_DiscTypeDetails,DET_ParRef,PAC_CarerAvailability,,ParRef
340,ARC_DiscTypeDetails,DET_ParRef,PAC_ContractRole,,ParRef
341,ARC_DiscTypeDetails,DET_ParRef,PAC_ContractType,,ParRef
342,ARC_DiscTypeDetails,DET_ParRef,PAC_FundingArrangement,,ParRef
343,ARC_DiscTypeDetails,DET_ParRef,PAC_InPatAdmissionType,,ParRef
344,ARC_DiscTypeDetails,DET_ParRef,PAC_IntentionReadmit,,ParRef
345,ARC_DiscTypeDetails,DET_ParRef,PAC_MentalHealthLegalStat,,ParRef
346,ARC_DiscTypeDetails,DET_ParRef,PAC_QualificationStatus,,ParRef
347,ARC_DiscTypeDetails,DET_ParRef,PAC_SeparationReferral,,ParRef
348,ARC_DiscTypeDetails,DET_ParRef,PAC_WaitingListEntryRules,,ParRef
349,ARC_DiscTypeDetails,DET_ParRef,PA_DeceasedPatient,,ParRef
350,ARC_DiscTypeDetails,DET_ParRef,PA_DischargeSummary,,ParRef
351,ARC_DiscTypeDetails,DET_ParRef,PA_Extract,,ParRef
352,ARC_DiscTypeDetails,DET_ParRef,PA_MergePatient,,ParRef
353,ARC_DiscTypeDetails,DET_ParRef,RB_Referral,,ParRef
354,ARC_DiscTypeDetails,DET_UpdatedUser_DR,SS_User,,FK
355,ARC_DiscTypeDetails,DET_UpdatedUser_DR,SS_User,,FK
356,ARC_DiscTypeDetails,DET_UpdatedUser_DR,SS_User,,FK
357,ARC_DiscTypeDetails,DET_UpdatedUser_DR,SS_User,,FK
358,ARC_DiscTypeDetails,DET_UpdatedUser_DR,SS_User,,FK
359,ARC_DiscTypeDetails,DET_UpdatedUser_DR,SS_User,,FK
360,ARC_DiscTypeDetails,DET_UpdatedUser_DR,SS_User,,FK
361,ARC_DiscTypeDetails,DET_UpdatedUser_DR,SS_User,,FK
362,ARC_DiscTypeDetails,DET_UpdatedUser_DR,SS_User,,FK
363,ARC_DiscTypeDetails,DET_UpdatedUser_DR,SS_User,,FK
364,ARC_DiscTypeDetails,DET_UpdatedUser_DR,SS_User,,FK
365,ARC_DiscTypeDetails,DET_UpdatedUser_DR,SS_User,,FK
366,ARC_DiscTypeDetails,DET_UpdatedUser_DR,SS_User,,FK
367,ARC_DiscTypeDetails,DET_UpdatedUser_DR,SS_User,,FK
368,ARC_DiscTypeDetails,DET_UpdatedUser_DR,SS_User,,FK
369,ARC_DiscTypeDetails,DET_UpdatedUser_DR,SS_User,,FK
370,ARC_DiscTypeDetails,DET_UpdatedUser_DR,SS_User,,FK
371,ARC_DiscTypeDetails,DET_UpdatedUser_DR,SS_User,,FK
372,ARC_DiscTypeDetails,DET_UpdatedUser_DR,SS_User,,FK
373,ARC_DiscTypeDetails,DET_UpdatedUser_DR,SS_User,,FK
374,ARC_DiscTypeDetails,DET_UpdatedUser_DR,SS_User,,FK
375,ARC_DiscTypeDetails,DET_UpdatedUser_DR,SS_User,,FK
376,ARC_DiscTypeDetails,DET_UpdatedUser_DR,SS_User,,FK
377,ARC_DisretOutstType,DOUTS_CreatedUser_DR,SS_User,,FK
378,ARC_DisretOutstType,DOUTS_UpdatedUser_DR,SS_User,,FK
379,ARC_EpisodicBilling,EPB_CreatedUser_DR,SS_User,,FK
380,ARC_EpisodicBilling,EPB_OverInlierBillGrp_DR,ARC_BillGrp,,FK
381,ARC_EpisodicBilling,EPB_OverrideBillGrp_DR,ARC_BillGrp,,FK
382,ARC_EpisodicBilling,EPB_OverrideInlierBillGrp_DR,ARC_BillGrp,,FK
383,ARC_EpisodicBilling,EPB_UpdatedUser_DR,SS_User,,FK
384,ARC_FollowUpStage,FOLUPST_BillProgrStat_DR,ARC_BillProgressStatus,,FK
385,ARC_FollowUpStage,FOLUPST_CreatedUser_DR,SS_User,,FK
386,ARC_FollowUpStage,FOLUPST_Report_DR,Report,,FK
387,ARC_FollowUpStage,FOLUPST_UpdatedUser_DR,SS_User,,FK
388,ARC_FutureAction,FUTACT_CreatedUser_DR,SS_User,,FK
389,ARC_FutureAction,FUTACT_UpdatedUser_DR,SS_User,,FK
390,ARC_GuarantorGroup,GUAGRP_CreatedUser_DR,SS_User,,FK
391,ARC_GuarantorGroup,GUAGRP_UpdatedUser_DR,SS_User,,FK
392,ARC_HICResponseMessages,HICRM_CreatedUser_DR,SS_User,,FK
393,ARC_HICResponseMessages,HICRM_UpdatedUser_DR,SS_User,,FK
394,ARC_HICReturnCode,HICRC_CreatedUser_DR,SS_User,,FK
395,ARC_HICReturnCode,HICRC_UpdatedUser_DR,SS_User,,FK
396,ARC_IncomeSource,INCS_CreatedUser_DR,SS_User,,FK
397,ARC_IncomeSource,INCS_UpdatedUser_DR,SS_User,,FK
398,ARC_Initiation,ARCINI_CreatedUser_DR,SS_User,,FK
399,ARC_Initiation,ARCINI_UpdatedUser_DR,SS_User,,FK
400,ARC_InitiationBillingItem,ARCINIBI_BillingItem_DR,ARC_BillingItem,,FK
401,ARC_InitiationBillingItem,ARCINIBI_CreatedUser_DR,SS_User,,FK
402,ARC_InitiationBillingItem,ARCINIBI_ParRef,ARC_Initiation,,ParRef
403,ARC_InitiationBillingItem,ARCINIBI_UpdatedUser_DR,SS_User,,FK
404,ARC_InsCompPriceChange,INSPR_CreatedUser_DR,SS_User,,FK
405,ARC_InsCompPriceChange,INSPR_InsType_DR,ARC_InsuranceType,,FK
406,ARC_InsCompPriceChange,INSPR_UpdatedUser_DR,SS_User,,FK
407,ARC_InsTypeApprovalBatch,APPRBCH_CreatedUser_DR,SS_User,,FK
408,ARC_InsTypeApprovalBatch,APPRBCH_CreatedUser_DR,SS_User,,FK
409,ARC_InsTypeApprovalBatch,APPRBCH_GroupRequestDesc_DR,BLC_ApprGroupRequestDescription,,FK
410,ARC_InsTypeApprovalBatch,APPRBCH_GroupRequestDesc_DR,BLC_ApprGroupRequestDescription,,FK
411,ARC_InsTypeApprovalBatch,APPRBCH_ParRef,ARC_InsuranceType,,ParRef
412,ARC_InsTypeApprovalBatch,APPRBCH_ParRef,ARC_PaymentAgreement,,ParRef
413,ARC_InsTypeApprovalBatch,APPRBCH_UpdatedUser_DR,SS_User,,FK
414,ARC_InsTypeApprovalBatch,APPRBCH_UpdatedUser_DR,SS_User,,FK
415,ARC_InsTypeApprovalLimits,APPRLIM_Contract_DR,BLC_ContractDetails,,FK
416,ARC_InsTypeApprovalLimits,APPRLIM_Contract_DR,BLC_ContractDetails,,FK
417,ARC_InsTypeApprovalLimits,APPRLIM_CreatedUser_DR,SS_User,,FK
418,ARC_InsTypeApprovalLimits,APPRLIM_CreatedUser_DR,SS_User,,FK
419,ARC_InsTypeApprovalLimits,APPRLIM_EpisSubType_DR,PAC_EpisodeSubType,,FK
420,ARC_InsTypeApprovalLimits,APPRLIM_EpisSubType_DR,PAC_EpisodeSubType,,FK
421,ARC_InsTypeApprovalLimits,APPRLIM_ParRef,ARC_InsuranceType,,ParRef
422,ARC_InsTypeApprovalLimits,APPRLIM_ParRef,ARC_PaymentAgreement,,ParRef
423,ARC_InsTypeApprovalLimits,APPRLIM_UpdatedUser_DR,SS_User,,FK
424,ARC_InsTypeApprovalLimits,APPRLIM_UpdatedUser_DR,SS_User,,FK
425,ARC_InsTypeBGLimits,LIM_BillGroup_DR,ARC_BillGrp,,FK
426,ARC_InsTypeBGLimits,LIM_BillGroup_DR,ARC_BillGrp,,FK
427,ARC_InsTypeBGLimits,LIM_BillGroup_DR,ARC_BillGrp,,FK
428,ARC_InsTypeBGLimits,LIM_BillGroup_DR,ARC_BillGrp,,FK
429,ARC_InsTypeBGLimits,LIM_CreatedUser_DR,SS_User,,FK
430,ARC_InsTypeBGLimits,LIM_CreatedUser_DR,SS_User,,FK
431,ARC_InsTypeBGLimits,LIM_CreatedUser_DR,SS_User,,FK
432,ARC_InsTypeBGLimits,LIM_EpisSubType_DR,PAC_EpisodeSubType,,FK
433,ARC_InsTypeBGLimits,LIM_EpisSubType_DR,PAC_EpisodeSubType,,FK
434,ARC_InsTypeBGLimits,LIM_EpisSubType_DR,PAC_EpisodeSubType,,FK
435,ARC_InsTypeBGLimits,LIM_EpisSubType_DR,PAC_EpisodeSubType,,FK
436,ARC_InsTypeBGLimits,LIM_OrderStatus_DR,OEC_OrderStatus,,FK
437,ARC_InsTypeBGLimits,LIM_OrderStatus_DR,OEC_OrderStatus,,FK
438,ARC_InsTypeBGLimits,LIM_OrderStatus_DR,OEC_OrderStatus,,FK
439,ARC_InsTypeBGLimits,LIM_ParRef,ARC_InsuranceType,,ParRef
440,ARC_InsTypeBGLimits,LIM_ParRef,ARC_PaymentAgreement,,ParRef
441,ARC_InsTypeBGLimits,LIM_Priority_DR,OEC_Priority,,FK
442,ARC_InsTypeBGLimits,LIM_Priority_DR,OEC_Priority,,FK
443,ARC_InsTypeBGLimits,LIM_Priority_DR,OEC_Priority,,FK
444,ARC_InsTypeBGLimits,LIM_RoomType_DR,PAC_RoomType,,FK
445,ARC_InsTypeBGLimits,LIM_RoomType_DR,PAC_RoomType,,FK
446,ARC_InsTypeBGLimits,LIM_RoomType_DR,PAC_RoomType,,FK
447,ARC_InsTypeBGLimits,LIM_UpdatedUser_DR,SS_User,,FK
448,ARC_InsTypeBGLimits,LIM_UpdatedUser_DR,SS_User,,FK
449,ARC_InsTypeBGLimits,LIM_UpdatedUser_DR,SS_User,,FK
450,ARC_InsTypeBlackListCP,BLCP_CareProv_DR,CT_CareProv,,FK
451,ARC_InsTypeBlackListCP,BLCP_CareProv_DR,CT_CareProv,,FK
452,ARC_InsTypeBlackListCP,BLCP_CreatedUser_DR,SS_User,,FK
453,ARC_InsTypeBlackListCP,BLCP_CreatedUser_DR,SS_User,,FK
454,ARC_InsTypeBlackListCP,BLCP_Hospital_DR,CT_Hospital,,FK
455,ARC_InsTypeBlackListCP,BLCP_Hospital_DR,CT_Hospital,,FK
456,ARC_InsTypeBlackListCP,BLCP_ParRef,ARC_InsuranceType,,ParRef
457,ARC_InsTypeBlackListCP,BLCP_ParRef,ARC_PaymentAgreement,,ParRef
458,ARC_InsTypeBlackListCP,BLCP_PostOffice_DR,ARC_PostOffice,,FK
459,ARC_InsTypeBlackListCP,BLCP_PostOffice_DR,ARC_PostOffice,,FK
460,ARC_InsTypeBlackListCP,BLCP_UpdatedUser_DR,SS_User,,FK
461,ARC_InsTypeBlackListCP,BLCP_UpdatedUser_DR,SS_User,,FK
462,ARC_InsTypeChangeReason,INCHR_CreatedUser_DR,SS_User,,FK
463,ARC_InsTypeChangeReason,INCHR_UpdatedUser_DR,SS_User,,FK
464,ARC_InsTypeCommissGroup,COMGRP_CreatedUser_DR,SS_User,,FK
465,ARC_InsTypeCommissGroup,COMGRP_CreatedUser_DR,SS_User,,FK
466,ARC_InsTypeCommissGroup,COMGRP_InsuranceType_DR,ARC_InsuranceType,,FK
467,ARC_InsTypeCommissGroup,COMGRP_ParRef,ARC_InsuranceType,,ParRef
468,ARC_InsTypeCommissGroup,COMGRP_ParRef,ARC_PaymentAgreement,,ParRef
469,ARC_InsTypeCommissGroup,COMGRP_UpdatedUser_DR,SS_User,,FK
470,ARC_InsTypeCommissGroup,COMGRP_UpdatedUser_DR,SS_User,,FK
471,ARC_InsTypeDescr,DES_BillGrp_DR,ARC_BillGrp,,FK
472,ARC_InsTypeDescr,DES_CreatedUser_DR,SS_User,,FK
473,ARC_InsTypeDescr,DES_CreatedUser_DR,SS_User,,FK
474,ARC_InsTypeDescr,DES_CreatedUser_DR,SS_User,,FK
475,ARC_InsTypeDescr,DES_ParRef,ARC_BillGrp,,ParRef
476,ARC_InsTypeDescr,DES_ParRef,ARC_InsuranceType,,ParRef
477,ARC_InsTypeDescr,DES_ParRef,PA_PatMas,,ParRef
478,ARC_InsTypeDescr,DES_UpdatedUser_DR,SS_User,,FK
479,ARC_InsTypeDescr,DES_UpdatedUser_DR,SS_User,,FK
480,ARC_InsTypeDescr,DES_UpdatedUser_DR,SS_User,,FK
481,ARC_InsTypeDiscount,DISC_BillGroup_DR,ARC_BillGrp,,FK
482,ARC_InsTypeDiscount,DISC_BillGroup_DR,ARC_BillGrp,,FK
483,ARC_InsTypeDiscount,DISC_CreatedUser_DR,SS_User,,FK
484,ARC_InsTypeDiscount,DISC_CreatedUser_DR,SS_User,,FK
485,ARC_InsTypeDiscount,DISC_CreatedUser_DR,SS_User,,FK
486,ARC_InsTypeDiscount,DISC_CreatedUser_DR,SS_User,,FK
487,ARC_InsTypeDiscount,DISC_DocSpec_DR,CT_Spec,,FK
488,ARC_InsTypeDiscount,DISC_DocSpec_DR,CT_Spec,,FK
489,ARC_InsTypeDiscount,DISC_EpisBill_DR,ARC_EpisodicBilling,,FK
490,ARC_InsTypeDiscount,DISC_EpisBill_DR,ARC_EpisodicBilling,,FK
491,ARC_InsTypeDiscount,DISC_EpisSubType_DR,PAC_EpisodeSubType,,FK
492,ARC_InsTypeDiscount,DISC_EpisSubType_DR,PAC_EpisodeSubType,,FK
493,ARC_InsTypeDiscount,DISC_Hosp_DR,CT_Hospital,,FK
494,ARC_InsTypeDiscount,DISC_Hosp_DR,CT_Hospital,,FK
495,ARC_InsTypeDiscount,DISC_Location_DR,CT_Loc,,FK
496,ARC_InsTypeDiscount,DISC_Location_DR,CT_Loc,,FK
497,ARC_InsTypeDiscount,DISC_ParRef,ARC_InsuranceType,,ParRef
498,ARC_InsTypeDiscount,DISC_ParRef,ARC_PaymentAgreement,,ParRef
499,ARC_InsTypeDiscount,DISC_ParRef,AR_PatientBill,,ParRef
500,ARC_InsTypeDiscount,DISC_UpdatedUser_DR,SS_User,,FK
501,ARC_InsTypeDiscount,DISC_UpdatedUser_DR,SS_User,,FK
502,ARC_InsTypeDiscount,DISC_UpdatedUser_DR,SS_User,,FK
503,ARC_InsTypeDiscount,DISC_UpdatedUser_DR,SS_User,,FK
504,ARC_InsTypeDRGBaseRate,DRGBR_CreatedUser_DR,SS_User,,FK
505,ARC_InsTypeDRGBaseRate,DRGBR_CreatedUser_DR,SS_User,,FK
506,ARC_InsTypeDRGBaseRate,DRGBR_CreatedUser_DR,SS_User,,FK
507,ARC_InsTypeDRGBaseRate,DRGBR_DRGCostTariff_DR,ARC_Tariff,,FK
508,ARC_InsTypeDRGBaseRate,DRGBR_DRGCostTariff_DR,ARC_Tariff,,FK
509,ARC_InsTypeDRGBaseRate,DRGBR_DRGCostTariff_DR,ARC_Tariff,,FK
510,ARC_InsTypeDRGBaseRate,DRGBR_EpisSubType_DR,PAC_EpisodeSubType,,FK
511,ARC_InsTypeDRGBaseRate,DRGBR_EpisSubType_DR,PAC_EpisodeSubType,,FK
512,ARC_InsTypeDRGBaseRate,DRGBR_Hospital_DR,CT_Hospital,,FK
513,ARC_InsTypeDRGBaseRate,DRGBR_Hospital_DR,CT_Hospital,,FK
514,ARC_InsTypeDRGBaseRate,DRGBR_ParRef,ARC_InsuranceType,,ParRef
515,ARC_InsTypeDRGBaseRate,DRGBR_ParRef,ARC_PaymentAgreement,,ParRef
516,ARC_InsTypeDRGBaseRate,DRGBR_ParRef,CT_Hospital,,ParRef
517,ARC_InsTypeDRGBaseRate,DRGBR_PostOffice_DR,ARC_PostOffice,,FK
518,ARC_InsTypeDRGBaseRate,DRGBR_PostOffice_DR,ARC_PostOffice,,FK
519,ARC_InsTypeDRGBaseRate,DRGBR_UpdatedUser_DR,SS_User,,FK
520,ARC_InsTypeDRGBaseRate,DRGBR_UpdatedUser_DR,SS_User,,FK
521,ARC_InsTypeDRGBaseRate,DRGBR_UpdatedUser_DR,SS_User,,FK
522,ARC_InsTypeDRGHCPCalc,DRGHCP_Contract_DR,BLC_ContractDetails,,FK
523,ARC_InsTypeDRGHCPCalc,DRGHCP_Contract_DR,BLC_ContractDetails,,FK
524,ARC_InsTypeDRGHCPCalc,DRGHCP_CreatedUser_DR,SS_User,,FK
525,ARC_InsTypeDRGHCPCalc,DRGHCP_CreatedUser_DR,SS_User,,FK
526,ARC_InsTypeDRGHCPCalc,DRGHCP_LimPerOIContract_DR,BLC_ContractDetails,,FK
527,ARC_InsTypeDRGHCPCalc,DRGHCP_LimPerOIContract_DR,BLC_ContractDetails,,FK
528,ARC_InsTypeDRGHCPCalc,DRGHCP_LimSumOIContract_DR,BLC_ContractDetails,,FK
529,ARC_InsTypeDRGHCPCalc,DRGHCP_LimSumOIContract_DR,BLC_ContractDetails,,FK
530,ARC_InsTypeDRGHCPCalc,DRGHCP_ParRef,ARC_InsuranceType,,ParRef
531,ARC_InsTypeDRGHCPCalc,DRGHCP_ParRef,ARC_PaymentAgreement,,ParRef
532,ARC_InsTypeDRGHCPCalc,DRGHCP_PharmContract_DR,BLC_ContractDetails,,FK
533,ARC_InsTypeDRGHCPCalc,DRGHCP_PharmContract_DR,BLC_ContractDetails,,FK
534,ARC_InsTypeDRGHCPCalc,DRGHCP_PostOffice_DR,ARC_PostOffice,,FK
535,ARC_InsTypeDRGHCPCalc,DRGHCP_PostOffice_DR,ARC_PostOffice,,FK
536,ARC_InsTypeDRGHCPCalc,DRGHCP_SurgHighCostContract_DR,BLC_ContractDetails,,FK
537,ARC_InsTypeDRGHCPCalc,DRGHCP_SurgHighCostContract_DR,BLC_ContractDetails,,FK
538,ARC_InsTypeDRGHCPCalc,DRGHCP_UpdatedUser_DR,SS_User,,FK
539,ARC_InsTypeDRGHCPCalc,DRGHCP_UpdatedUser_DR,SS_User,,FK
540,ARC_InsTypeEDI,EDI_CreatedUser_DR,SS_User,,FK
541,ARC_InsTypeEDI,EDI_InsType_DR,ARC_InsuranceType,,FK
542,ARC_InsTypeEDI,EDI_UpdatedUser_DR,SS_User,,FK
543,ARC_InsTypeFollowUpSeq,FOLUPSEQ_CreatedUser_DR,SS_User,,FK
544,ARC_InsTypeFollowUpSeq,FOLUPSEQ_FollowUpStage_DR,ARC_FollowUpStage,,FK
545,ARC_InsTypeFollowUpSeq,FOLUPSEQ_ParRef,ARC_InsuranceType,,ParRef
546,ARC_InsTypeFollowUpSeq,FOLUPSEQ_TaskAssignedGroup_DR,CT_TaskAssignGroup,,FK
547,ARC_InsTypeFollowUpSeq,FOLUPSEQ_TaskAssignedUser_DR,SS_User,,FK
548,ARC_InsTypeFollowUpSeq,FOLUPSEQ_Task_DR,Task,,FK
549,ARC_InsTypeFollowUpSeq,FOLUPSEQ_UpdatedUser_DR,SS_User,,FK
550,ARC_InsTypeGuarGrpNum,PAYGU_GuarantorGroup_DR,ARC_GuarantorGroup,,FK
551,ARC_InsTypeGuarGrpNum,PAYGU_ParRef,ARC_InsuranceType,,ParRef
552,ARC_InsTypeMultiplier,MULT_BillGroup_DR,ARC_BillGrp,,FK
553,ARC_InsTypeMultiplier,MULT_BillGroup_DR,ARC_BillGrp,,FK
554,ARC_InsTypeMultiplier,MULT_CreatedUser_DR,SS_User,,FK
555,ARC_InsTypeMultiplier,MULT_CreatedUser_DR,SS_User,,FK
556,ARC_InsTypeMultiplier,MULT_CreatedUser_DR,SS_User,,FK
557,ARC_InsTypeMultiplier,MULT_EpisSubType_DR,PAC_EpisodeSubType,,FK
558,ARC_InsTypeMultiplier,MULT_EpisSubType_DR,PAC_EpisodeSubType,,FK
559,ARC_InsTypeMultiplier,MULT_Hospital_DR,CT_Hospital,,FK
560,ARC_InsTypeMultiplier,MULT_Hospital_DR,CT_Hospital,,FK
561,ARC_InsTypeMultiplier,MULT_Hospital_DR,CT_Hospital,,FK
562,ARC_InsTypeMultiplier,MULT_ParRef,ARC_InsuranceType,,ParRef
563,ARC_InsTypeMultiplier,MULT_ParRef,ARC_PaymentAgreement,,ParRef
564,ARC_InsTypeMultiplier,MULT_ParRef,MRC_DRGCategory,,ParRef
565,ARC_InsTypeMultiplier,MULT_ParRef,PA_SLADetailsAllocated,,ParRef
566,ARC_InsTypeMultiplier,MULT_ServCat_DR,ARC_ServCat,,FK
567,ARC_InsTypeMultiplier,MULT_ServCat_DR,ARC_ServCat,,FK
568,ARC_InsTypeMultiplier,MULT_UpdatedUser_DR,SS_User,,FK
569,ARC_InsTypeMultiplier,MULT_UpdatedUser_DR,SS_User,,FK
570,ARC_InsTypeMultiplier,MULT_UpdatedUser_DR,SS_User,,FK
571,ARC_InsTypeOrdItemApprDisItem,DISITM_CreatedUser_DR,SS_User,,FK
572,ARC_InsTypeOrdItemApprDisItem,DISITM_CreatedUser_DR,SS_User,,FK
573,ARC_InsTypeOrdItemApprDisItem,DISITM_UpdatedUser_DR,SS_User,,FK
574,ARC_InsTypeOrdItemApprDisItem,DISITM_UpdatedUser_DR,SS_User,,FK
575,ARC_InsTypeOrdItemApproval,OIAPPR_CreatedUser_DR,SS_User,,FK
576,ARC_InsTypeOrdItemApproval,OIAPPR_CreatedUser_DR,SS_User,,FK
577,ARC_InsTypeOrdItemApproval,OIAPPR_ParRef,ARC_InsuranceType,,ParRef
578,ARC_InsTypeOrdItemApproval,OIAPPR_ParRef,ARC_PaymentAgreement,,ParRef
579,ARC_InsTypeOrdItemApproval,OIAPPR_UpdatedUser_DR,SS_User,,FK
580,ARC_InsTypeOrdItemApproval,OIAPPR_UpdatedUser_DR,SS_User,,FK
581,ARC_InsTypeOrdItemApprovItem,ITM_CreatedUser_DR,SS_User,,FK
582,ARC_InsTypeOrdItemApprovItem,ITM_CreatedUser_DR,SS_User,,FK
583,ARC_InsTypeOrdItemApprovItem,ITM_CreatedUser_DR,SS_User,,FK
584,ARC_InsTypeOrdItemApprovItem,ITM_CreatedUser_DR,SS_User,,FK
585,ARC_InsTypeOrdItemApprovItem,ITM_CreatedUser_DR,SS_User,,FK
586,ARC_InsTypeOrdItemApprovItem,ITM_CreatedUser_DR,SS_User,,FK
587,ARC_InsTypeOrdItemApprovItem,ITM_CreatedUser_DR,SS_User,,FK
588,ARC_InsTypeOrdItemApprovItem,ITM_CreatedUser_DR,SS_User,,FK
589,ARC_InsTypeOrdItemApprovItem,ITM_CreatedUser_DR,SS_User,,FK
590,ARC_InsTypeOrdItemApprovItem,ITM_CreatedUser_DR,SS_User,,FK
591,ARC_InsTypeOrdItemApprovItem,ITM_CreatedUser_DR,SS_User,,FK
592,ARC_InsTypeOrdItemApprovItem,ITM_CreatedUser_DR,SS_User,,FK
593,ARC_InsTypeOrdItemApprovItem,ITM_CreatedUser_DR,SS_User,,FK
594,ARC_InsTypeOrdItemApprovItem,ITM_CreatedUser_DR,SS_User,,FK
595,ARC_InsTypeOrdItemApprovItem,ITM_CreatedUser_DR,SS_User,,FK
596,ARC_InsTypeOrdItemApprovItem,ITM_CreatedUser_DR,SS_User,,FK
597,ARC_InsTypeOrdItemApprovItem,ITM_UpdatedUser_DR,SS_User,,FK
598,ARC_InsTypeOrdItemApprovItem,ITM_UpdatedUser_DR,SS_User,,FK
599,ARC_InsTypeOrdItemApprovItem,ITM_UpdatedUser_DR,SS_User,,FK
600,ARC_InsTypeOrdItemApprovItem,ITM_UpdatedUser_DR,SS_User,,FK
601,ARC_InsTypeOrdItemApprovItem,ITM_UpdatedUser_DR,SS_User,,FK
602,ARC_InsTypeOrdItemApprovItem,ITM_UpdatedUser_DR,SS_User,,FK
603,ARC_InsTypeOrdItemApprovItem,ITM_UpdatedUser_DR,SS_User,,FK
604,ARC_InsTypeOrdItemApprovItem,ITM_UpdatedUser_DR,SS_User,,FK
605,ARC_InsTypeOrdItemApprovItem,ITM_UpdatedUser_DR,SS_User,,FK
606,ARC_InsTypeOrdItemApprovItem,ITM_UpdatedUser_DR,SS_User,,FK
607,ARC_InsTypeOrdItemApprovItem,ITM_UpdatedUser_DR,SS_User,,FK
608,ARC_InsTypeOrdItemApprovItem,ITM_UpdatedUser_DR,SS_User,,FK
609,ARC_InsTypeOrdItemApprovItem,ITM_UpdatedUser_DR,SS_User,,FK
610,ARC_InsTypeOrdItemApprovItem,ITM_UpdatedUser_DR,SS_User,,FK
611,ARC_InsTypeOrdItemApprovItem,ITM_UpdatedUser_DR,SS_User,,FK
612,ARC_InsTypeOrdItemApprovItem,ITM_UpdatedUser_DR,SS_User,,FK
613,ARC_InsTypeParticipants,PATCP_CreatedUser_DR,SS_User,,FK
614,ARC_InsTypeParticipants,PATCP_ParRef,ARC_InsuranceType,,ParRef
615,ARC_InsTypeParticipants,PATCP_UpdatedUser_DR,SS_User,,FK
616,ARC_InsTypePayorNotes,PAYNOTE_CreatedUser_DR,SS_User,,FK
617,ARC_InsTypePayorNotes,PAYNOTE_ParRef,ARC_InsuranceType,,ParRef
618,ARC_InsTypePayorNotes,PAYNOTE_PayorNotes_DR,ARC_PayorNotes,,FK
619,ARC_InsTypePayorNotes,PAYNOTE_UpdatedUser_DR,SS_User,,FK
620,ARC_InsTypePostOffice,PAYPO_CreatedUser_DR,SS_User,,FK
621,ARC_InsTypePostOffice,PAYPO_ParRef,ARC_InsuranceType,,ParRef
622,ARC_InsTypePostOffice,PAYPO_PostOffice_DR,ARC_PostOffice,,FK
623,ARC_InsTypePostOffice,PAYPO_UpdatedUser_DR,SS_User,,FK
624,ARC_InsTypeTarAdjBillSub,BS_CreatedUser_DR,SS_User,,FK
625,ARC_InsTypeTarAdjBillSub,BS_CreatedUser_DR,SS_User,,FK
626,ARC_InsTypeTarAdjBillSub,BS_UpdatedUser_DR,SS_User,,FK
627,ARC_InsTypeTarAdjBillSub,BS_UpdatedUser_DR,SS_User,,FK
628,ARC_InsTypeTarAdjust,ADJ_BillGrp_DR,ARC_BillGrp,,FK
629,ARC_InsTypeTarAdjust,ADJ_BillGrp_DR,ARC_BillGrp,,FK
630,ARC_InsTypeTarAdjust,ADJ_CreatedUser_DR,SS_User,,FK
631,ARC_InsTypeTarAdjust,ADJ_CreatedUser_DR,SS_User,,FK
632,ARC_InsTypeTarAdjust,ADJ_CreatedUser_DR,SS_User,,FK
633,ARC_InsTypeTarAdjust,ADJ_CreatedUser_DR,SS_User,,FK
634,ARC_InsTypeTarAdjust,ADJ_CreatedUser_DR,SS_User,,FK
635,ARC_InsTypeTarAdjust,ADJ_UpdatedUser_DR,SS_User,,FK
636,ARC_InsTypeTarAdjust,ADJ_UpdatedUser_DR,SS_User,,FK
637,ARC_InsTypeTarAdjust,ADJ_UpdatedUser_DR,SS_User,,FK
638,ARC_InsTypeTarAdjust,ADJ_UpdatedUser_DR,SS_User,,FK
639,ARC_InsTypeTarAdjust,ADJ_UpdatedUser_DR,SS_User,,FK
640,ARC_InsTypeTarAdjustItem,ITM_CreatedUser_DR,SS_User,,FK
641,ARC_InsTypeTarAdjustItem,ITM_CreatedUser_DR,SS_User,,FK
